index, star_mass, Xinit, Yinit, Zinit, amlt, fov_shell, fov0_shell, fov_core, fov0_core
236, 1.20679, 0.65088764, 0.34413025, 0.00498211, 2.527094, 0.002572, 0.001286, 0.019013, 0.009507
237, 2.00679, 0.69591515, 0.27413025, 0.02995460, 1.827094, 0.006572, 0.003286, 0.009013, 0.004507
238, 1.60679, 0.68864693, 0.30913025, 0.00222282, 1.477094, 0.000572, 0.000286, 0.004013, 0.002007
239, 0.80679, 0.74730521, 0.23913025, 0.01356454, 2.177094, 0.004572, 0.002286, 0.014013, 0.007007
240, 0.85679, 0.74558438, 0.25225525, 0.00216037, 2.395844, 0.006822, 0.003411, 0.015888, 0.007944
241, 1.65679, 0.66687852, 0.32225525, 0.01086623, 1.695844, 0.002822, 0.001411, 0.005888, 0.002944
242, 2.05679, 0.70788077, 0.28725525, 0.00486399, 1.345844, 0.004822, 0.002411, 0.000888, 0.000444
243, 1.25679, 0.61883330, 0.35725525, 0.02391145, 2.045844, 0.000822, 0.000411, 0.010888, 0.005444
244, 1.45679, 0.75723237, 0.23475525, 0.00801238, 1.870844, 0.001822, 0.000911, 0.003388, 0.001694
245, 2.25679, 0.65619951, 0.30475525, 0.03904524, 2.570844, 0.005822, 0.002911, 0.013388, 0.006694
246, 1.85679, 0.72700085, 0.26975525, 0.00324390, 2.220844, 0.003822, 0.001911, 0.018388, 0.009194
247, 1.05679, 0.64408352, 0.33975525, 0.01616123, 1.520844, 0.007822, 0.003911, 0.008388, 0.004194
248, 0.95679, 0.68271449, 0.31350525, 0.00378026, 2.133344, 0.007322, 0.003661, 0.007138, 0.003569
249, 1.75679, 0.73365078, 0.24350525, 0.02284397, 1.433344, 0.003322, 0.001661, 0.017138, 0.008569
250, 2.15679, 0.64997707, 0.34850525, 0.00151768, 1.783344, 0.005322, 0.002661, 0.012138, 0.006069
251, 1.35679, 0.71214393, 0.27850525, 0.00935083, 2.483344, 0.001322, 0.000661, 0.002138, 0.001069
252, 1.15679, 0.66659787, 0.33100525, 0.00239688, 1.608344, 0.000322, 0.000161, 0.014638, 0.007319
253, 1.95679, 0.72434839, 0.26100525, 0.01464636, 2.308344, 0.004322, 0.002161, 0.004638, 0.002319
254, 1.55679, 0.62863456, 0.36600525, 0.00536019, 2.658344, 0.002322, 0.001161, 0.009638, 0.004819
255, 0.75679, 0.67178322, 0.29600525, 0.03221153, 1.958344, 0.006322, 0.003161, 0.019638, 0.009819
256, 0.78179, 0.65093037, 0.34631775, 0.00275188, 2.067719, 0.001197, 0.000599, 0.004326, 0.002163
257, 1.58179, 0.70687724, 0.27631775, 0.01680501, 1.367719, 0.005197, 0.002599, 0.014326, 0.007163
258, 1.98179, 0.68184658, 0.31131775, 0.00683567, 1.717719, 0.003197, 0.001599, 0.019326, 0.009663
259, 1.18179, 0.71819334, 0.24131775, 0.04048891, 2.417719, 0.007197, 0.003599, 0.009326, 0.004663
260, 1.38179, 0.63206736, 0.36381775, 0.00411489, 1.542719, 0.006197, 0.003099, 0.016826, 0.008413
261, 2.18179, 0.68124226, 0.29381775, 0.02493999, 2.242719, 0.002197, 0.001099, 0.006826, 0.003413
262, 1.78179, 0.66934468, 0.32881775, 0.00183757, 2.592719, 0.004197, 0.002099, 0.001826, 0.000913
263, 0.98179, 0.72991375, 0.25881775, 0.01126850, 1.892719, 0.000197, 0.000099, 0.011826, 0.005913
264, 1.08179, 0.70614729, 0.28506775, 0.00878496, 2.505219, 0.000697, 0.000349, 0.013076, 0.006538
265, 1.88179, 0.60276342, 0.35506775, 0.04216883, 1.805219, 0.004697, 0.002349, 0.003076, 0.001538
266, 2.28179, 0.74601849, 0.25006775, 0.00391376, 1.455219, 0.002697, 0.001349, 0.008076, 0.004038
267, 1.48179, 0.66044802, 0.32006775, 0.01948423, 2.155219, 0.006697, 0.003349, 0.018076, 0.009038
268, 1.28179, 0.72994548, 0.26756775, 0.00248677, 1.980219, 0.007697, 0.003849, 0.005576, 0.002788
269, 2.08179, 0.64998009, 0.33756775, 0.01245216, 2.680219, 0.003697, 0.001849, 0.015576, 0.007788
270, 1.68179, 0.76128204, 0.23256775, 0.00615021, 2.330219, 0.005697, 0.002849, 0.010576, 0.005288
271, 0.88179, 0.66712464, 0.30256775, 0.03030761, 1.630219, 0.001697, 0.000849, 0.000576, 0.000288
272, 0.83179, 0.66200625, 0.33319275, 0.00480100, 1.761469, 0.003947, 0.001974, 0.009951, 0.004975
273, 1.63179, 0.70793612, 0.26319275, 0.02887113, 2.461469, 0.007947, 0.003974, 0.019951, 0.009975
274, 2.03179, 0.62988093, 0.36819275, 0.00192632, 2.111469, 0.001947, 0.000974, 0.014951, 0.007475
275, 1.23179, 0.68994186, 0.29819275, 0.01186539, 1.411469, 0.005947, 0.002974, 0.004951, 0.002475
276, 1.43179, 0.68109965, 0.31569275, 0.00320760, 2.636469, 0.004947, 0.002474, 0.012451, 0.006225
277, 2.23179, 0.73484621, 0.24569275, 0.01946104, 1.936469, 0.000947, 0.000474, 0.002451, 0.001225
278, 1.83179, 0.64213597, 0.35069275, 0.00717128, 1.586469, 0.006947, 0.003474, 0.007451, 0.003725
279, 1.03179, 0.67680304, 0.28069275, 0.04250421, 2.286469, 0.002947, 0.001474, 0.017451, 0.008725
280, 0.93179, 0.76118136, 0.23694275, 0.00187589, 1.323969, 0.002447, 0.001224, 0.018701, 0.009350
281, 1.73179, 0.68358373, 0.30694275, 0.00947352, 2.023969, 0.006447, 0.003224, 0.008701, 0.004350
282, 2.13179, 0.72382711, 0.27194275, 0.00423014, 2.373969, 0.000447, 0.000224, 0.003701, 0.001850
283, 1.33179, 0.63711901, 0.34194275, 0.02093824, 1.673969, 0.004447, 0.002224, 0.013701, 0.006850
284, 1.13179, 0.73890743, 0.25444275, 0.00664982, 2.198969, 0.005447, 0.002724, 0.001201, 0.000600
285, 1.93179, 0.64301548, 0.32444275, 0.03254177, 1.498969, 0.001447, 0.000724, 0.011201, 0.005600
286, 1.53179, 0.70787083, 0.28944275, 0.00268642, 1.848969, 0.007447, 0.003724, 0.016201, 0.008100
287, 0.73179, 0.62717261, 0.35944275, 0.01338464, 2.548969, 0.003447, 0.001724, 0.006201, 0.003100
288, 0.74429, 0.69001736, 0.30803650, 0.00194614, 1.838031, 0.002885, 0.001442, 0.014169, 0.007085
289, 1.54429, 0.75006715, 0.23803650, 0.01189635, 2.538031, 0.006885, 0.003442, 0.004169, 0.002085
290, 1.94429, 0.65259875, 0.34303650, 0.00436475, 2.188031, 0.000885, 0.000442, 0.009169, 0.004585
291, 1.14429, 0.70061284, 0.27303650, 0.02635066, 1.488031, 0.004885, 0.002442, 0.019169, 0.009585
292, 1.34429, 0.66758772, 0.32553650, 0.00687578, 2.363031, 0.005885, 0.002942, 0.006669, 0.003335
293, 2.14429, 0.70370625, 0.25553650, 0.04075725, 1.663031, 0.001885, 0.000942, 0.016669, 0.008335
294, 1.74429, 0.63669817, 0.36053650, 0.00276533, 1.313031, 0.007885, 0.003942, 0.011669, 0.005835
295, 0.94429, 0.69254882, 0.29053650, 0.01691468, 2.013031, 0.003885, 0.001942, 0.001669, 0.000835
296, 1.04429, 0.72965755, 0.26428650, 0.00605595, 1.575531, 0.003385, 0.001692, 0.002919, 0.001460
297, 1.84429, 0.63602831, 0.33428650, 0.02968519, 2.275531, 0.007385, 0.003692, 0.012919, 0.006460
298, 2.24429, 0.69826958, 0.29928650, 0.00244392, 2.625531, 0.001385, 0.000692, 0.017919, 0.008960
299, 1.44429, 0.61853957, 0.36928650, 0.01217393, 1.925531, 0.005385, 0.002692, 0.007919, 0.003960
300, 1.24429, 0.74917568, 0.24678650, 0.00403782, 2.100531, 0.004385, 0.002192, 0.015419, 0.007710
301, 2.04429, 0.66311551, 0.31678650, 0.02009799, 1.400531, 0.000385, 0.000192, 0.005419, 0.002710
302, 1.64429, 0.70914989, 0.28178650, 0.00906362, 1.750531, 0.006385, 0.003192, 0.000419, 0.000210
303, 0.84429, 0.60474864, 0.35178650, 0.04346487, 2.450531, 0.002385, 0.001192, 0.010419, 0.005210
304, 0.89429, 0.63653534, 0.35616150, 0.00730316, 2.319281, 0.000135, 0.000067, 0.019794, 0.009897
305, 1.69429, 0.67057368, 0.28616150, 0.04326482, 1.619281, 0.004135, 0.002067, 0.009794, 0.004897
306, 2.09429, 0.67556992, 0.32116150, 0.00326858, 1.969281, 0.002135, 0.001067, 0.004794, 0.002397
307, 1.29429, 0.72900413, 0.25116150, 0.01983437, 2.669281, 0.006135, 0.003067, 0.014794, 0.007397
308, 1.49429, 0.65926717, 0.33866150, 0.00207133, 1.444281, 0.007135, 0.003567, 0.002294, 0.001147
309, 2.29429, 0.71864151, 0.26866150, 0.01269699, 2.144281, 0.003135, 0.001567, 0.012294, 0.006147
310, 1.89429, 0.69118876, 0.30366150, 0.00514974, 2.494281, 0.005135, 0.002567, 0.017294, 0.008647
311, 1.09429, 0.73552195, 0.23366150, 0.03081655, 1.794281, 0.001135, 0.000567, 0.007294, 0.003647
312, 0.99429, 0.71978217, 0.27741150, 0.00280634, 2.581781, 0.001635, 0.000817, 0.008544, 0.004272
313, 1.79429, 0.63858751, 0.34741150, 0.01400099, 1.881781, 0.005635, 0.002817, 0.018544, 0.009272
314, 2.19429, 0.75064825, 0.24241150, 0.00694025, 1.531781, 0.003635, 0.001817, 0.013544, 0.006772
315, 1.39429, 0.65360606, 0.31241150, 0.03398244, 2.231781, 0.007635, 0.003817, 0.003544, 0.001772
316, 1.19429, 0.70088044, 0.29491150, 0.00420806, 1.706781, 0.006635, 0.003317, 0.011044, 0.005522
317, 1.99429, 0.61434645, 0.36491150, 0.02074206, 2.406781, 0.002635, 0.001317, 0.001044, 0.000522
318, 1.59429, 0.73821944, 0.25991150, 0.00186906, 2.056781, 0.004635, 0.002317, 0.006044, 0.003022
319, 0.79429, 0.66068194, 0.32991150, 0.00940656, 1.356781, 0.000635, 0.000317, 0.016044, 0.008022
320, 0.76929, 0.75064425, 0.24459900, 0.00475675, 2.691156, 0.007760, 0.003880, 0.000107, 0.000053
321, 1.56929, 0.66181719, 0.31459900, 0.02358381, 1.991156, 0.003760, 0.001880, 0.010107, 0.005053
322, 1.96929, 0.71848105, 0.27959900, 0.00191996, 1.641156, 0.005760, 0.002880, 0.015107, 0.007553
323, 1.16929, 0.64077204, 0.34959900, 0.00962896, 2.341156, 0.001760, 0.000880, 0.005107, 0.002553
324, 1.36929, 0.73487694, 0.26209900, 0.00302406, 1.816156, 0.000760, 0.000380, 0.017607, 0.008803
325, 2.16929, 0.65279489, 0.33209900, 0.01510611, 2.516156, 0.004760, 0.002380, 0.007607, 0.003803
326, 1.76929, 0.69610814, 0.29709900, 0.00679286, 2.166156, 0.002760, 0.001380, 0.002607, 0.001303
327, 0.96929, 0.59997715, 0.36709900, 0.03292385, 1.466156, 0.006760, 0.003380, 0.012607, 0.006303
328, 1.06929, 0.67441458, 0.32334900, 0.00223642, 2.253656, 0.006260, 0.003130, 0.011357, 0.005678
329, 1.86929, 0.73298254, 0.25334900, 0.01366846, 1.553656, 0.002260, 0.001130, 0.001357, 0.000678
330, 2.26929, 0.63664463, 0.35834900, 0.00500637, 1.903656, 0.004260, 0.002130, 0.006357, 0.003178
331, 1.46929, 0.68151395, 0.28834900, 0.03013705, 2.603656, 0.000260, 0.000130, 0.016357, 0.008178
332, 1.26929, 0.68584576, 0.30584900, 0.00830524, 1.378656, 0.001260, 0.000630, 0.008857, 0.004428
333, 2.06929, 0.71543243, 0.23584900, 0.04871857, 2.078656, 0.005260, 0.002630, 0.018857, 0.009428
334, 1.66929, 0.65580213, 0.34084900, 0.00334887, 2.428656, 0.003260, 0.001630, 0.013857, 0.006928
335, 0.86929, 0.70879709, 0.27084900, 0.02035391, 1.728656, 0.007260, 0.003630, 0.003857, 0.001928
336, 0.81929, 0.70404860, 0.29272400, 0.00322741, 1.509906, 0.005010, 0.002505, 0.005732, 0.002866
337, 1.61929, 0.62126107, 0.36272400, 0.01601493, 2.209906, 0.001010, 0.000505, 0.015732, 0.007866
338, 2.01929, 0.73429383, 0.25772400, 0.00798217, 2.559906, 0.007010, 0.003505, 0.010732, 0.005366
339, 1.21929, 0.63354755, 0.32772400, 0.03872845, 1.859906, 0.003010, 0.001505, 0.000732, 0.000366
340, 1.41929, 0.71969558, 0.27522400, 0.00508042, 2.034906, 0.002010, 0.001005, 0.013232, 0.006616
341, 2.21929, 0.62977616, 0.34522400, 0.02499984, 1.334906, 0.006010, 0.003005, 0.003232, 0.001616
342, 1.81929, 0.75752101, 0.24022400, 0.00225500, 1.684906, 0.000010, 0.000005, 0.008232, 0.004116
343, 1.01929, 0.67841938, 0.31022400, 0.01135662, 2.384906, 0.004010, 0.002005, 0.018232, 0.009116
344, 0.91929, 0.65776403, 0.33647400, 0.00576197, 1.947406, 0.004510, 0.002255, 0.016982, 0.008491
345, 1.71929, 0.69908839, 0.26647400, 0.03443761, 2.647406, 0.000510, 0.000255, 0.006982, 0.003491
346, 2.11929, 0.69595512, 0.30147400, 0.00257088, 2.297406, 0.006510, 0.003255, 0.001982, 0.000991
347, 1.31929, 0.75288623, 0.23147400, 0.01563977, 1.597406, 0.002510, 0.001255, 0.011982, 0.005991
348, 1.11929, 0.64448000, 0.35397400, 0.00154600, 2.472406, 0.003510, 0.001755, 0.004482, 0.002241
349, 1.91929, 0.70649562, 0.28397400, 0.00953038, 1.772406, 0.007510, 0.003755, 0.014482, 0.007241
350, 1.51929, 0.67717387, 0.31897400, 0.00385213, 1.422406, 0.001510, 0.000755, 0.019482, 0.009741
351, 0.71929, 0.72774612, 0.24897400, 0.02327989, 2.122406, 0.005510, 0.002755, 0.009482, 0.004741
352, 0.71304, 0.66935835, 0.32717712, 0.00346453, 2.488812, 0.007291, 0.003645, 0.019091, 0.009546
353, 1.51304, 0.72181363, 0.25717712, 0.02100924, 1.788812, 0.003291, 0.001645, 0.009091, 0.004546
354, 1.91304, 0.63008918, 0.36217712, 0.00773370, 1.438812, 0.005291, 0.002645, 0.004091, 0.002046
355, 1.11304, 0.66212212, 0.29217712, 0.04570076, 2.138812, 0.001291, 0.000645, 0.014091, 0.007046
356, 1.31304, 0.68486417, 0.30967712, 0.00545871, 1.963812, 0.000291, 0.000145, 0.001591, 0.000796
357, 2.11304, 0.72770608, 0.23967712, 0.03261680, 2.663812, 0.004291, 0.002145, 0.011591, 0.005796
358, 1.71304, 0.65312763, 0.34467712, 0.00219525, 2.313812, 0.002291, 0.001145, 0.016591, 0.008296
359, 0.91304, 0.71186785, 0.27467712, 0.01345503, 1.613812, 0.006291, 0.003145, 0.006591, 0.003296
360, 1.01304, 0.76154056, 0.23092712, 0.00753231, 2.051312, 0.006791, 0.003395, 0.007841, 0.003921
361, 1.81304, 0.66223879, 0.30092712, 0.03683409, 1.351312, 0.002791, 0.001395, 0.017841, 0.008921
362, 2.21304, 0.73102381, 0.26592712, 0.00304907, 1.701312, 0.004791, 0.002395, 0.012841, 0.006421
363, 1.41304, 0.64885401, 0.33592712, 0.01521887, 2.401312, 0.000791, 0.000395, 0.002841, 0.001421
364, 1.21304, 0.74954271, 0.24842712, 0.00203017, 1.526312, 0.001791, 0.000895, 0.010341, 0.005171
365, 2.01304, 0.67134742, 0.31842712, 0.01022546, 2.226312, 0.005791, 0.002895, 0.000341, 0.000171
366, 1.61304, 0.71199973, 0.28342712, 0.00457315, 2.576312, 0.003791, 0.001895, 0.005341, 0.002671
367, 0.81304, 0.62403343, 0.35342712, 0.02253944, 1.876312, 0.007791, 0.003895, 0.015341, 0.007671
368, 0.86304, 0.64721615, 0.34905212, 0.00373173, 1.307562, 0.005541, 0.002770, 0.014716, 0.007358
369, 1.66304, 0.69830632, 0.27905212, 0.02264156, 2.007562, 0.001541, 0.000770, 0.004716, 0.002358
370, 2.06304, 0.68428409, 0.31405212, 0.00166378, 2.357562, 0.007541, 0.003770, 0.009716, 0.004858
371, 1.26304, 0.74575130, 0.24405212, 0.01019658, 1.657562, 0.003541, 0.001770, 0.019716, 0.009858
372, 1.46304, 0.63108496, 0.36655212, 0.00236292, 2.182562, 0.002541, 0.001270, 0.007216, 0.003608
373, 2.26304, 0.68894203, 0.29655212, 0.01450584, 1.482562, 0.006541, 0.003270, 0.017216, 0.008608
374, 1.86304, 0.66256501, 0.33155212, 0.00588286, 1.832562, 0.000541, 0.000270, 0.012216, 0.006108
375, 1.06304, 0.70333068, 0.26155212, 0.03511720, 2.532562, 0.004541, 0.002270, 0.002216, 0.001108
376, 0.96304, 0.71005547, 0.28780212, 0.00214241, 1.745062, 0.004041, 0.002020, 0.003466, 0.001733
377, 1.76304, 0.63148337, 0.35780212, 0.01071451, 2.445062, 0.000041, 0.000020, 0.013466, 0.006733
378, 2.16304, 0.74188965, 0.25280212, 0.00530823, 2.095062, 0.006041, 0.003020, 0.018466, 0.009233
379, 1.36304, 0.65100434, 0.32280212, 0.02619354, 1.395062, 0.002041, 0.001020, 0.008466, 0.004233
380, 1.16304, 0.72174555, 0.27030212, 0.00795233, 2.620062, 0.003041, 0.001520, 0.015966, 0.007983
381, 1.96304, 0.62120793, 0.34030212, 0.03848995, 1.920062, 0.007041, 0.003520, 0.005966, 0.002983
382, 1.56304, 0.76116127, 0.23530212, 0.00353661, 1.570062, 0.001041, 0.000520, 0.000966, 0.000483
383, 0.76304, 0.67700882, 0.30530212, 0.01768906, 2.270062, 0.005041, 0.002520, 0.010966, 0.005483
384, 0.78804, 0.74077084, 0.25061462, 0.00861453, 1.679437, 0.002416, 0.001208, 0.005029, 0.002514
385, 1.58804, 0.63768373, 0.32061462, 0.04170164, 2.379437, 0.006416, 0.003208, 0.015029, 0.007514
386, 1.98804, 0.71089915, 0.28561462, 0.00348623, 2.029437, 0.000416, 0.000208, 0.010029, 0.005014
387, 1.18804, 0.62709203, 0.35561462, 0.01729335, 1.329437, 0.004416, 0.002208, 0.000029, 0.000014
388, 1.38804, 0.76445095, 0.23311462, 0.00243443, 2.554437, 0.005416, 0.002708, 0.012529, 0.006264
389, 2.18804, 0.68462509, 0.30311462, 0.01226029, 1.854437, 0.001416, 0.000708, 0.002529, 0.001264
390, 1.78804, 0.72639978, 0.26811462, 0.00548559, 1.504437, 0.007416, 0.003708, 0.007529, 0.003764
391, 0.98804, 0.63492236, 0.33811462, 0.02696301, 2.204437, 0.003416, 0.001708, 0.017529, 0.008764
392, 1.08804, 0.68542669, 0.31186462, 0.00270869, 1.416937, 0.003916, 0.001958, 0.016279, 0.008139
393, 1.88804, 0.74165379, 0.24186462, 0.01648159, 2.116937, 0.007916, 0.003958, 0.006279, 0.003139
394, 2.28804, 0.64707150, 0.34686462, 0.00606387, 2.466937, 0.001916, 0.000958, 0.001279, 0.000639
395, 1.48804, 0.68693497, 0.27686462, 0.03620041, 1.766937, 0.005916, 0.002958, 0.011279, 0.005639
396, 1.28804, 0.66657890, 0.32936462, 0.00405648, 2.291937, 0.004916, 0.002458, 0.003779, 0.001889
397, 2.08804, 0.71612845, 0.25936462, 0.02450692, 1.591937, 0.000916, 0.000458, 0.013779, 0.006889
398, 1.68804, 0.63400836, 0.36436462, 0.00162702, 1.941937, 0.006916, 0.003458, 0.018779, 0.009389
399, 0.88804, 0.69559718, 0.29436462, 0.01003820, 2.641937, 0.002916, 0.001458, 0.008779, 0.004389
400, 0.83804, 0.72583827, 0.27248962, 0.00167210, 2.160687, 0.000666, 0.000333, 0.000654, 0.000327
401, 1.63804, 0.64910155, 0.34248962, 0.00840883, 1.460687, 0.004666, 0.002333, 0.010654, 0.005327
402, 2.03804, 0.75836749, 0.23748962, 0.00414288, 1.810687, 0.002666, 0.001333, 0.015654, 0.007827
403, 1.23804, 0.67187044, 0.30748962, 0.02063994, 2.510687, 0.006666, 0.003333, 0.005654, 0.002827
404, 1.43804, 0.70408727, 0.28998962, 0.00592310, 1.635687, 0.007666, 0.003833, 0.018154, 0.009077
405, 2.23804, 0.61110118, 0.35998962, 0.02890919, 2.335687, 0.003666, 0.001833, 0.008154, 0.004077
406, 1.83804, 0.74237679, 0.25498962, 0.00263358, 2.685687, 0.005666, 0.002833, 0.003154, 0.001577
407, 1.03804, 0.66180792, 0.32498962, 0.01320246, 1.985687, 0.001666, 0.000833, 0.013154, 0.006577
408, 0.93804, 0.62700981, 0.36873962, 0.00425057, 2.423187, 0.001166, 0.000583, 0.011904, 0.005952
409, 1.73804, 0.67550880, 0.29873962, 0.02575158, 1.723187, 0.005166, 0.002583, 0.001904, 0.000952
410, 2.13804, 0.66436115, 0.33373962, 0.00189923, 1.373187, 0.003166, 0.001583, 0.006904, 0.003452
411, 1.33804, 0.72461166, 0.26373962, 0.01164872, 2.073187, 0.007166, 0.003583, 0.016904, 0.008452
412, 1.13804, 0.64591690, 0.35123962, 0.00284348, 1.898187, 0.006166, 0.003083, 0.009404, 0.004702
413, 1.93804, 0.70139690, 0.28123962, 0.01736348, 2.598187, 0.002166, 0.001083, 0.019404, 0.009702
414, 1.53804, 0.67669612, 0.31623962, 0.00706426, 2.248187, 0.004166, 0.002083, 0.014404, 0.007202
415, 0.73804, 0.71196471, 0.24623962, 0.04179567, 1.548187, 0.000166, 0.000083, 0.004404, 0.002202
416, 0.72554, 0.69477634, 0.29983337, 0.00539028, 2.237250, 0.001728, 0.000864, 0.015185, 0.007592
417, 1.52554, 0.60382296, 0.36983337, 0.02634366, 1.537250, 0.005728, 0.002864, 0.005185, 0.002592
418, 1.92554, 0.73276926, 0.26483337, 0.00239736, 1.887250, 0.003728, 0.001864, 0.000185, 0.000092
419, 1.12554, 0.65315008, 0.33483337, 0.01201654, 2.587250, 0.007728, 0.003864, 0.010185, 0.005092
420, 1.32554, 0.71406908, 0.28233337, 0.00359755, 1.362250, 0.006728, 0.003364, 0.002685, 0.001342
421, 2.12554, 0.62982292, 0.35233337, 0.01784370, 2.062250, 0.002728, 0.001364, 0.012685, 0.006342
422, 1.72554, 0.74378052, 0.24733337, 0.00888610, 2.412250, 0.004728, 0.002364, 0.017685, 0.008842
423, 0.92554, 0.63968965, 0.31733337, 0.04297698, 1.712250, 0.000728, 0.000364, 0.007685, 0.003842
424, 1.02554, 0.65469058, 0.34358337, 0.00172605, 2.674750, 0.000228, 0.000114, 0.006435, 0.003217
425, 1.82554, 0.71580429, 0.27358337, 0.01061233, 1.974750, 0.004228, 0.002114, 0.016435, 0.008217
426, 2.22554, 0.68712077, 0.30858337, 0.00429586, 1.624750, 0.002228, 0.001114, 0.011435, 0.005717
427, 1.42554, 0.73555639, 0.23858337, 0.02586024, 2.324750, 0.006228, 0.003114, 0.001435, 0.000717
428, 1.22554, 0.63282407, 0.36108337, 0.00609256, 1.799750, 0.007228, 0.003614, 0.013935, 0.006967
429, 2.02554, 0.67250723, 0.29108337, 0.03640940, 2.499750, 0.003228, 0.001614, 0.003935, 0.001967
430, 1.62554, 0.67119165, 0.32608337, 0.00272498, 2.149750, 0.005228, 0.002614, 0.008935, 0.004467
431, 0.82554, 0.72731169, 0.25608337, 0.01660493, 1.449750, 0.001228, 0.000614, 0.018935, 0.009467
432, 0.87554, 0.75429258, 0.24295837, 0.00274904, 1.931000, 0.003478, 0.001739, 0.010810, 0.005405
433, 1.67554, 0.67324370, 0.31295837, 0.01379793, 2.631000, 0.007478, 0.003739, 0.000810, 0.000405
434, 2.07554, 0.71585482, 0.27795837, 0.00618681, 2.281000, 0.001478, 0.000739, 0.005810, 0.002905
435, 1.27554, 0.62182077, 0.34795837, 0.03022086, 1.581000, 0.005478, 0.002739, 0.015810, 0.007905
436, 1.47554, 0.73541425, 0.26045837, 0.00412737, 2.456000, 0.004478, 0.002239, 0.008310, 0.004155
437, 2.27554, 0.64905717, 0.33045837, 0.02048446, 1.756000, 0.000478, 0.000239, 0.018310, 0.009155
438, 1.87554, 0.70287813, 0.29545837, 0.00166350, 1.406000, 0.006478, 0.003239, 0.013310, 0.006655
439, 1.07554, 0.62620750, 0.36545837, 0.00833412, 2.106000, 0.002478, 0.001239, 0.003310, 0.001655
440, 0.97554, 0.67109424, 0.32170837, 0.00719739, 1.493500, 0.002978, 0.001489, 0.002060, 0.001030
441, 1.77554, 0.70572890, 0.25170837, 0.04256273, 2.193500, 0.006978, 0.003489, 0.012060, 0.006030
442, 2.17554, 0.64039535, 0.35670837, 0.00289627, 2.543500, 0.000978, 0.000489, 0.017060, 0.008530
443, 1.37554, 0.69560066, 0.28670837, 0.01769097, 1.843500, 0.004978, 0.002489, 0.007060, 0.003530
444, 1.17554, 0.69375413, 0.30420837, 0.00203750, 2.018500, 0.005978, 0.002989, 0.019560, 0.009780
445, 1.97554, 0.75334968, 0.23420837, 0.01244194, 1.318500, 0.001978, 0.000989, 0.009560, 0.004780
446, 1.57554, 0.65622136, 0.33920837, 0.00457027, 1.668500, 0.007978, 0.003989, 0.004560, 0.002280
447, 0.77554, 0.70324928, 0.26920837, 0.02754234, 2.368500, 0.003978, 0.001989, 0.014560, 0.007280
448, 0.75054, 0.63889797, 0.35889587, 0.00220615, 1.602875, 0.004603, 0.002302, 0.009247, 0.004624
449, 1.55054, 0.69755894, 0.28889587, 0.01354519, 2.302875, 0.000603, 0.000302, 0.019247, 0.009624
450, 1.95054, 0.67061282, 0.32389587, 0.00549131, 2.652875, 0.006603, 0.003302, 0.014247, 0.007124
451, 1.15054, 0.71326042, 0.25389587, 0.03284371, 1.952875, 0.002603, 0.001302, 0.004247, 0.002124
452, 1.35054, 0.65040276, 0.34139587, 0.00820137, 2.127875, 0.003603, 0.001802, 0.011747, 0.005874
453, 2.15054, 0.68036017, 0.27139587, 0.04824396, 1.427875, 0.007603, 0.003802, 0.001747, 0.000874
454, 1.75054, 0.68993542, 0.30639587, 0.00366870, 1.777875, 0.001603, 0.000802, 0.006747, 0.003374
